customer_id,address_valid_from,age_cat,gender,city,country
CU0595,2023-07-17,30-39,male,Zurich,CH
CU2752,2023-05-21,18-29,female,Lugano,CH
CU0426,2023-07-23,50-59,male,Zurich,CH
CU1229,2023-06-01,30-39,female,Lugano,CH
CU5256,2023-07-30,30-39,male,Zurich,CH
CU1143,2023-07-13,40-49,female,Zurich,CH
CU3589,2023-05-28,60+,female,Other,CH
CU2944,2023-07-13,60+,male,Winterthur,CH
CU1503,2023-07-10,60+,female,Zurich,CH
CU4806,2023-07-07,60+,female,Zurich,CH
CU0839,2023-08-01,50-59,male,Bern,CH
CU0848,2023-09-09,40-49,male,Zurich,CH
CU0035,2023-07-20,50-59,male,Zurich,CH
CU0938,2023-12-21,60+,male,Zurich,CH
CU3609,2023-07-22,40-49,male,Lucerne,CH
CU3063,2023-09-28,30-39,female,Zurich,CH
CU0664,2023-08-26,18-29,male,Lugano,CH
CU4935,2023-08-06,50-59,male,Zurich,CH
CU4919,2023-10-18,60+,female,Zurich,CH
CU3175,2023-11-02,60+,female,Other,CH
CU1463,2023-10-22,40-49,male,Lugano,CH
CU1456,2023-09-26,50-59,female,Lugano,CH
CU1907,2023-08-29,30-39,male,Zurich,CH
CU3084,2023-08-24,40-49,male,Lucerne,CH
CU2156,2023-11-05,18-29,male,Lugano,CH
CU4992,2023-10-05,30-39,male,Other,CH
CU2679,2024-12-06,40-49,female,Zurich,CH
CU4356,2023-09-14,60+,male,Winterthur,CH
CU2294,2023-09-07,18-29,male,Zurich,CH
CU4445,2023-11-10,30-39,male,Zurich,CH
CU0340,2023-10-02,60+,female,Zurich,CH
CU4798,2023-11-11,30-39,male,Zurich,CH
CU1920,2023-10-10,60+,male,Zurich,CH
CU1418,2023-12-28,30-39,female,Zurich,CH
CU0799,2024-12-08,18-29,female,Bern,CH
CU1785,2024-01-10,18-29,female,Zurich,CH
CU2324,2023-10-28,30-39,female,Lausanne,CH
CU3673,2023-12-15,50-59,male,Lucerne,CH
CU2108,2024-01-19,18-29,male,Zurich,CH
CU3249,2024-02-06,40-49,female,Lucerne,CH
CU4410,2024-01-29,40-49,male,Zurich,CH
CU1665,2024-01-26,30-39,male,Lugano,CH
CU0220,2024-02-12,18-29,female,Zurich,CH
CU4244,2024-03-14,30-39,male,Lucerne,CH
CU1439,2024-01-20,18-29,male,Zurich,CH
CU2603,2024-03-15,30-39,male,Lugano,CH
CU5190,2024-03-03,50-59,male,Lucerne,CH
CU4308,2024-03-26,18-29,female,Lucerne,CH
CU4536,2024-01-27,60+,male,Other,CH
CU1791,2024-03-20,18-29,female,Zurich,CH
CU4143,2024-03-04,50-59,female,Zurich,CH
CU5311,2024-01-20,50-59,female,Other,CH
CU3750,2024-09-08,40-49,male,Zurich,CH
CU0290,2024-03-14,18-29,female,Lucerne,CH
CU1013,2024-07-07,18-29,male,Lucerne,CH
CU0178,2024-06-30,40-49,male,Zurich,CH
CU0246,2024-03-14,18-29,male,Other,CH
CU4314,2024-04-21,40-49,female,Lugano,CH
CU0252,2024-04-06,60+,male,Zurich,CH
CU3949,2024-10-19,40-49,male,Zurich,CH
CU3032,2024-05-22,50-59,female,Lugano,CH
CU4876,2024-08-30,40-49,female,Zurich,CH
CU2258,2024-07-11,40-49,female,Zurich,CH
CU1770,2024-06-05,50-59,female,Other,CH
CU3738,2024-05-08,40-49,male,Zurich,CH
CU1603,2024-08-04,30-39,male,Zurich,CH
CU2534,2024-07-03,18-29,female,Zurich,CH
CU3024,2024-06-08,30-39,male,Other,CH
CU0660,2024-06-10,30-39,male,Zurich,CH
CU3463,2024-08-15,60+,male,Lucerne,CH
CU3950,2024-08-01,60+,male,Zurich,CH
CU3793,2024-08-30,40-49,male,Zurich,CH
CU2524,2024-06-24,60+,male,Zurich,CH
CU4106,2024-09-07,40-49,male,Zurich,CH
CU0234,2024-07-31,60+,female,Lucerne,CH
CU4044,2024-08-25,60+,male,Zurich,CH
CU5134,2024-07-08,40-49,male,Other,CH
CU2935,2024-08-01,18-29,female,Zurich,CH
CU1173,2024-08-15,18-29,male,Zurich,CH
CU1191,2024-09-02,60+,female,Lugano,CH
CU4313,2024-09-19,18-29,female,Zurich,CH
CU0293,2024-08-03,18-29,male,Zurich,CH
CU4695,2024-10-12,50-59,female,Other,CH
CU2032,2024-10-11,18-29,female,Zurich,CH
CU1561,2024-10-30,30-39,male,Zurich,CH
CU5021,2024-08-22,30-39,male,Other,CH
CU2407,2024-09-13,18-29,male,Lausanne,CH
CU4711,2024-10-31,18-29,female,Zurich,CH
CU1696,2024-11-04,18-29,female,Lausanne,CH
CU2802,2024-10-15,30-39,male,Zurich,CH
CU4278,2024-09-26,18-29,male,Other,CH
CU2939,2024-10-20,18-29,male,Basel,CH
CU5149,2024-09-28,30-39,male,Zurich,CH
CU5101,2024-10-31,50-59,male,Lugano,CH
CU0413,2024-11-21,30-39,female,Zurich,CH
CU3783,2024-12-07,60+,female,Zurich,CH
CU3757,2024-10-23,40-49,male,Zurich,CH
CU3618,2024-10-17,60+,male,Other,CH
CU3007,2024-10-20,18-29,male,Other,CH
CU5154,2024-11-08,30-39,male,Zurich,CH
CU2627,2024-12-03,18-29,female,Zurich,CH
CU1113,2024-12-10,50-59,male,Lucerne,CH
CU0609,2024-12-27,50-59,male,Zurich,CH
CU4783,2024-12-11,50-59,male,Zurich,CH
CU0319,2024-12-10,18-29,male,Winterthur,CH
CU1073,2024-12-10,50-59,female,Zurich,CH
CU1095,2025-01-31,50-59,female,Basel,CH
CU3604,2025-01-10,60+,female,Lugano,CH
CU0881,2024-12-23,18-29,male,Zurich,CH
CU2799,2025-02-05,50-59,female,Lucerne,CH
CU1125,2025-02-19,50-59,female,Zurich,CH
CU1937,2025-03-12,50-59,male,Lucerne,CH
CU1238,2025-02-20,60+,male,Zurich,CH
CU5164,2025-01-07,50-59,male,Zurich,CH
CU1576,2025-03-27,60+,female,Lucerne,CH
CU3550,2025-03-30,18-29,male,Zurich,CH
CU0125,2025-02-15,40-49,male,Zurich,CH
CU5145,2025-03-23,30-39,male,Zurich,CH
CU2318,2025-02-05,18-29,female,Other,CH
CU0958,2025-04-05,40-49,male,Lugano,CH
CU3737,2025-03-13,60+,female,Zurich,CH
CU4179,2025-04-12,30-39,female,Lausanne,CH
CU4126,2025-04-29,40-49,male,Zurich,CH
CU3238,2025-02-21,60+,male,Winterthur,CH
CU2767,2025-03-17,50-59,female,Lucerne,CH
CU4625,2025-03-13,30-39,male,Zurich,CH
CU2735,2025-03-07,30-39,female,Lugano,CH
CU2012,2025-05-07,40-49,male,Other,CH
CU0892,2025-03-17,18-29,male,Other,CH
CU0356,2024-11-12,60+,male,Lugano,CH
CU3280,2021-06-18,50-59,female,Other,CH
CU0608,2013-05-18,60+,male,Other,CH
CU1927,2012-10-01,60+,male,Lucerne,CH
CU3645,2019-10-15,50-59,female,Basel,CH
CU2178,2014-09-29,60+,female,Zurich,CH
CU4173,2021-12-17,60+,female,Other,CH
CU4148,2019-08-04,40-49,male,Zurich,CH
CU0353,2006-10-14,50-59,male,Zurich,CH
CU2848,2012-06-17,60+,male,Zurich,CH
CU4252,2022-03-27,60+,male,Lausanne,CH
CU1224,2018-11-29,50-59,male,Lausanne,CH
CU2356,2013-05-29,60+,male,Zurich,CH
CU1017,2020-12-20,50-59,male,Lucerne,CH
CU2104,2005-01-30,60+,male,Lausanne,CH
CU0204,2024-01-20,40-49,male,Zurich,CH
CU4978,2023-07-31,60+,male,Other,CH
CU2226,2019-11-06,40-49,male,Lugano,CH
CU2340,2022-04-15,60+,male,Lugano,CH
CU0882,2021-11-09,60+,male,Other,CH
CU1075,2025-01-20,60+,male,Zurich,CH
CU4205,2016-12-31,40-49,male,Zurich,CH
CU4756,2017-08-14,30-39,female,Other,CH
CU0321,2011-05-31,50-59,female,Zurich,CH
CU0945,2021-12-17,50-59,female,Lucerne,CH
CU4402,2016-04-03,30-39,male,Other,CH
CU3924,2024-10-29,30-39,male,Zurich,CH
CU1371,2021-01-12,30-39,female,Zurich,CH
CU3398,2016-10-14,30-39,male,Bern,CH
CU0338,2018-12-14,50-59,female,Zurich,CH
CU3559,2014-02-20,40-49,female,Zurich,CH
CU1775,2022-05-07,40-49,female,Other,CH
CU3478,2017-11-22,30-39,female,Zurich,CH
CU0628,2013-02-11,40-49,female,Other,CH
CU2645,2017-11-23,30-39,female,Other,CH
CU4098,2024-07-04,30-39,female,Zurich,CH
CU2923,2021-12-04,50-59,male,Zurich,CH
CU4482,2020-07-16,40-49,male,Zurich,CH
CU0864,2016-09-16,30-39,male,Lucerne,CH
CU4606,2019-08-12,60+,male,Zurich,CH
CU3115,2015-06-17,50-59,female,Other,CH
CU0927,2020-03-20,30-39,female,Zurich,CH
CU1336,2017-01-16,40-49,male,Zurich,CH
CU0149,2016-02-21,30-39,male,Zurich,CH
CU0853,2016-01-16,60+,male,Zurich,CH
CU3713,2022-02-10,50-59,male,Zurich,CH
CU1193,2020-05-01,30-39,male,Zurich,CH
CU0045,2024-06-16,30-39,male,Zurich,CH
CU1388,2019-02-25,50-59,female,Zurich,CH
CU1324,2020-10-20,30-39,female,Other,CH
CU2881,2022-07-04,30-39,male,Zurich,CH
CU0603,2024-01-26,18-29,female,Lucerne,CH
CU3852,2023-12-14,30-39,male,Lugano,CH
CU0536,2016-03-25,50-59,female,Zurich,CH
CU4930,2019-10-12,50-59,female,Lausanne,CH
CU2225,2025-01-20,18-29,male,Bern,CH
CU3991,2021-10-17,40-49,female,Lucerne,CH
CU0286,2016-11-17,18-29,female,Zurich,CH
CU4505,2021-07-01,18-29,male,Zurich,CH
CU2310,2016-05-03,60+,female,Other,CH
CU3576,2022-12-11,30-39,female,Zurich,CH
CU3963,2016-05-18,60+,male,Other,CH
CU1050,2023-11-25,30-39,male,Other,CH
CU0944,2020-06-18,50-59,female,Zurich,CH
CU1315,2016-05-01,40-49,female,Zurich,CH
CU0648,2023-09-30,18-29,male,Lausanne,CH
CU5355,2024-05-24,30-39,female,Zurich,CH
CU3776,2020-07-01,30-39,female,Zurich,CH
CU4746,2017-07-21,50-59,female,Other,CH
CU4960,2016-06-04,30-39,female,Zurich,CH
CU0803,2024-07-03,18-29,male,Bern,CH
CU0415,2022-04-04,30-39,female,Zurich,CH
CU4104,2022-11-25,18-29,male,Zurich,CH
CU4993,2016-06-12,60+,male,Other,CH
CU1018,2024-10-28,30-39,male,Lausanne,CH
CU2523,2016-11-16,50-59,male,Other,CH
CU4277,2024-01-01,18-29,male,Zurich,CH
CU0067,2016-08-10,50-59,female,Lucerne,CH
CU0387,2020-12-16,30-39,male,Lausanne,CH
CU0918,2023-03-16,18-29,female,Zurich,CH
CU1938,2016-08-25,60+,male,Other,CH
CU1502,2016-10-19,60+,female,Zurich,CH
CU0136,2023-12-03,60+,male,Lausanne,CH
CU4525,2016-10-08,30-39,male,Zurich,CH
CU3027,2016-11-02,60+,male,Zurich,CH
CU3822,2016-11-10,60+,male,Zurich,CH
CU2378,2016-10-04,40-49,male,Basel,CH
CU3577,2016-10-04,18-29,male,Other,CH
CU1069,2024-05-03,30-39,female,Bern,CH
CU5364,2019-03-19,50-59,female,Lausanne,CH
CU4731,2016-11-24,40-49,male,Bern,CH
CU3350,2016-11-01,18-29,female,Zurich,CH
CU4477,2024-10-28,50-59,female,Other,CH
CU3187,2019-05-23,60+,male,Basel,CH
CU1986,2019-01-26,30-39,female,Bern,CH
CU1111,2022-05-18,30-39,female,Lausanne,CH
CU4626,2016-11-22,50-59,male,Zurich,CH
CU4892,2023-12-18,30-39,female,Other,CH
CU5068,2021-04-17,30-39,male,Lucerne,CH
CU2476,2016-11-04,60+,female,Other,CH
CU2314,2024-07-02,18-29,male,Other,CH
CU3441,2016-12-14,40-49,male,Bern,CH
CU4284,2017-02-06,40-49,male,Zurich,CH
CU0719,2017-01-12,60+,male,Bern,CH
CU1654,2023-06-22,40-49,male,Zurich,CH
CU4221,2017-02-06,50-59,female,Other,CH
CU4630,2021-12-02,50-59,female,Lucerne,CH
CU4735,2022-12-08,30-39,female,Lugano,CH
CU3743,2023-07-18,30-39,female,Zurich,CH
CU3716,2016-12-14,50-59,female,Lucerne,CH
CU5276,2024-08-07,18-29,female,Zurich,CH
CU2825,2022-02-12,18-29,female,Other,CH
CU1686,2016-12-23,40-49,male,Zurich,CH
CU4398,2017-01-13,50-59,male,Zurich,CH
CU0107,2017-03-08,60+,male,Other,CH
CU4591,2018-04-25,30-39,male,Zurich,CH
CU0886,2023-06-03,30-39,female,Lugano,CH
CU3549,2017-02-10,50-59,male,Zurich,CH
CU2770,2017-02-15,60+,male,Lausanne,CH
CU0554,2017-01-21,40-49,male,Other,CH
CU3169,2018-12-08,50-59,male,Lugano,CH
CU0576,2021-02-17,40-49,female,Bern,CH
CU3399,2017-04-13,60+,male,Lugano,CH
CU4900,2020-02-04,30-39,male,Lausanne,CH
CU3170,2017-04-09,60+,male,Lugano,CH
CU0185,2023-03-09,30-39,female,Zurich,CH
CU2270,2024-07-08,18-29,female,Basel,CH
CU0254,2020-12-04,40-49,male,Lucerne,CH
CU0583,2022-09-20,30-39,female,Zurich,CH
CU0127,2020-12-03,30-39,female,Zurich,CH
CU2512,2017-05-11,60+,female,Lugano,CH
CU5043,2017-04-12,30-39,male,Zurich,CH
CU0478,2019-09-22,18-29,male,Zurich,CH
CU4947,2024-02-06,30-39,male,Zurich,CH
CU5166,2023-12-02,60+,male,Zurich,CH
CU1637,2024-01-25,18-29,male,Zurich,CH
CU0161,2018-06-18,40-49,male,Zurich,CH
CU4717,2018-02-24,30-39,female,Zurich,CH
CU1122,2017-05-30,60+,female,Other,CH
CU3636,2018-09-11,18-29,female,Zurich,CH
CU1382,2017-08-03,18-29,female,Zurich,CH
CU1551,2020-07-28,30-39,male,Zurich,CH
CU4249,2017-07-01,60+,male,Zurich,CH
CU1485,2021-07-17,30-39,male,Other,CH
CU5235,2017-08-03,50-59,male,Zurich,CH
CU2722,2017-07-06,40-49,male,Zurich,CH
CU3508,2023-04-01,30-39,female,Zurich,CH
CU2448,2018-08-20,50-59,male,Other,CH
CU4501,2024-08-26,18-29,male,Zurich,CH
CU2806,2022-03-23,18-29,female,Zurich,CH
CU0754,2020-07-15,30-39,male,Lucerne,CH
CU0505,2017-08-19,30-39,female,Zurich,CH
CU0231,2023-09-01,40-49,female,Lausanne,CH
CU1070,2017-07-27,18-29,female,Zurich,CH
CU3889,2020-12-04,30-39,female,Zurich,CH
CU4307,2017-11-13,50-59,male,Basel,CH
CU0967,2023-09-21,30-39,female,Zurich,CH
CU5040,2017-12-06,60+,female,Zurich,CH
CU0558,2017-11-21,40-49,male,Zurich,CH
CU0017,2017-11-12,50-59,female,Other,CH
CU0499,2021-01-31,40-49,female,Bern,CH
CU5083,2019-01-18,60+,male,Zurich,CH
CU2818,2017-10-27,60+,male,Other,CH
CU3819,2017-11-08,60+,male,Lugano,CH
CU2726,2017-12-19,30-39,male,Other,CH
CU0409,2020-12-24,18-29,female,Zurich,CH
CU4931,2024-11-07,18-29,male,Zurich,CH
CU0810,2017-12-11,50-59,female,Zurich,CH
CU0742,2018-01-16,30-39,male,Lugano,CH
CU3091,2023-11-03,18-29,male,Lucerne,CH
CU2489,2017-12-28,30-39,male,Zurich,CH
CU3405,2020-09-09,30-39,male,Other,CH
CU1863,2023-12-22,50-59,male,Zurich,CH
CU1742,2024-01-31,30-39,female,Lucerne,CH
CU2139,2018-04-13,50-59,female,Lausanne,CH
CU5050,2023-02-28,30-39,male,Lugano,CH
CU4029,2018-02-19,40-49,female,Other,CH
CU2753,2018-03-11,40-49,female,Other,CH
CU4868,2021-03-01,18-29,female,Other,CH
CU2697,2018-05-31,50-59,female,Lugano,CH
CU3779,2023-04-04,18-29,female,Lugano,CH
CU3800,2018-10-28,30-39,male,Other,CH
CU0769,2022-01-05,18-29,male,Zurich,CH
CU1266,2024-09-19,18-29,male,Lugano,CH
CU3571,2024-01-25,30-39,female,Zurich,CH
CU0828,2024-01-17,18-29,male,Lucerne,CH
CU2393,2018-06-01,50-59,female,Lucerne,CH
CU3946,2018-06-11,18-29,male,Zurich,CH
CU1784,2024-05-16,18-29,female,Other,CH
CU1341,2018-06-07,50-59,female,Lucerne,CH
CU3256,2024-04-26,60+,female,Zurich,CH
CU0715,2018-05-06,50-59,female,Zurich,CH
CU2195,2024-01-21,18-29,female,Lugano,CH
CU4687,2024-09-05,30-39,female,Zurich,CH
CU3535,2018-08-02,30-39,male,Other,CH
CU3899,2018-06-07,60+,female,Zurich,CH
CU3628,2018-07-06,50-59,female,Lugano,CH
CU0492,2019-02-02,50-59,male,Lucerne,CH
CU2053,2023-02-03,18-29,female,Other,CH
CU2930,2018-07-02,40-49,female,Other,CH
CU4188,2023-06-09,18-29,male,Lucerne,CH
CU4364,2018-09-10,18-29,female,Lucerne,CH
CU5210,2024-07-05,50-59,female,Zurich,CH
CU4967,2018-07-07,30-39,male,Other,CH
CU5004,2024-12-06,18-29,female,Bern,CH
CU4665,2018-08-31,18-29,male,Zurich,CH
CU4401,2018-07-02,18-29,female,Zurich,CH
CU4832,2018-08-11,40-49,female,Other,CH
CU1206,2018-07-15,18-29,female,Zurich,CH
CU3472,2023-10-04,30-39,male,Basel,CH
CU2768,2023-09-26,30-39,male,Zurich,CH
CU2403,2018-08-15,18-29,male,Lausanne,CH
CU4427,2022-04-26,30-39,male,Zurich,CH
CU0224,2018-09-11,30-39,female,Zurich,CH
CU3603,2019-04-12,40-49,male,Other,CH
CU4572,2021-07-15,18-29,male,Other,CH
CU3945,2022-07-20,50-59,male,Zurich,CH
CU3768,2023-10-08,60+,female,Zurich,CH
CU5116,2024-07-25,40-49,female,Zurich,CH
CU2101,2018-10-12,30-39,male,Other,CH
CU1239,2018-09-29,50-59,female,Zurich,CH
CU4894,2021-09-17,40-49,female,Bern,CH
CU3695,2024-03-14,30-39,male,Zurich,CH
CU4813,2021-09-11,18-29,female,Zurich,CH
CU2323,2018-11-11,60+,female,Lugano,CH
CU0587,2022-09-17,40-49,male,Lausanne,CH
CU3940,2024-02-04,18-29,male,Other,CH
CU3697,2022-05-12,18-29,male,Zurich,CH
CU1642,2019-01-24,60+,male,Other,CH
CU0470,2021-03-03,30-39,male,Zurich,CH
CU1513,2019-02-10,18-29,female,Zurich,CH
CU2969,2022-04-03,30-39,male,Zurich,CH
CU1437,2024-01-28,18-29,female,Zurich,CH
CU4281,2021-11-26,40-49,female,Lucerne,CH
CU2694,2019-03-25,50-59,male,Zurich,CH
CU2820,2022-10-02,40-49,male,Bern,CH
CU3258,2024-09-13,30-39,male,Other,CH
CU0395,2019-05-02,50-59,male,Zurich,CH
CU0534,2019-04-19,60+,male,Other,CH
CU3016,2023-04-03,18-29,female,Zurich,CH
CU0689,2021-01-23,18-29,male,Other,CH
CU2167,2019-04-18,40-49,female,Zurich,CH
CU0626,2020-02-16,60+,female,Other,CH
CU3085,2024-09-02,18-29,male,Lucerne,CH
CU3817,2021-08-25,30-39,male,Lucerne,CH
CU1819,2019-11-03,40-49,female,Other,CH
CU0782,2019-04-07,18-29,male,Other,CH
CU1779,2020-09-09,30-39,female,Other,CH
CU0891,2020-04-23,50-59,female,Lugano,CH
CU4693,2024-04-27,40-49,male,Zurich,CH
CU0076,2019-06-05,18-29,male,Zurich,CH
CU4419,2020-01-23,30-39,male,Zurich,CH
CU3895,2019-05-26,50-59,male,Bern,CH
CU1825,2020-12-28,30-39,male,Lugano,CH
CU2782,2019-06-21,18-29,male,Lucerne,CH
CU2797,2024-08-23,30-39,male,Bern,CH
CU2554,2019-09-23,18-29,male,Lugano,CH
CU2217,2021-04-27,18-29,male,Zurich,CH
CU3701,2019-07-30,40-49,female,Other,CH
CU3821,2020-10-20,40-49,male,Other,CH
CU3174,2024-06-12,18-29,female,Basel,CH
CU3005,2024-05-06,18-29,female,Lucerne,CH
CU4368,2019-08-04,30-39,female,Lugano,CH
CU4638,2019-07-15,18-29,male,Zurich,CH
CU1011,2019-08-19,30-39,female,Zurich,CH
CU4962,2023-12-23,30-39,female,Lausanne,CH
CU1221,2023-12-13,18-29,female,Lugano,CH
CU2568,2021-05-11,18-29,male,Other,CH
CU3040,2019-07-25,40-49,male,Other,CH
CU2635,2022-07-02,30-39,male,Zurich,CH
CU5039,2019-08-19,50-59,male,Other,CH
CU4193,2019-08-15,18-29,female,Zurich,CH
CU1074,2019-07-28,18-29,female,Bern,CH
CU0607,2019-09-26,60+,male,Other,CH
CU3938,2019-09-11,30-39,male,Lugano,CH
CU3546,2024-06-20,18-29,female,Lugano,CH
CU0717,2019-08-25,50-59,male,Zurich,CH
CU1107,2019-10-07,18-29,male,Other,CH
CU2162,2019-08-31,60+,male,Other,CH
CU0836,2024-05-27,18-29,male,Zurich,CH
CU3236,2025-02-15,18-29,male,Zurich,CH
CU1596,2019-11-20,60+,male,Other,CH
CU2191,2023-01-31,18-29,male,Other,CH
CU1678,2020-05-27,50-59,male,Zurich,CH
CU3444,2021-09-11,30-39,female,Zurich,CH
CU3307,2019-11-09,50-59,female,Zurich,CH
CU2008,2019-11-11,50-59,male,Zurich,CH
CU5054,2019-12-25,30-39,female,Lausanne,CH
CU3905,2020-03-20,50-59,female,Bern,CH
CU4810,2019-10-31,40-49,male,Zurich,CH
CU0368,2024-11-10,50-59,male,Other,CH
CU4698,2020-10-27,30-39,male,Zurich,CH
CU0194,2019-12-27,30-39,male,Zurich,CH
CU2600,2021-04-17,30-39,female,Lugano,CH
CU5158,2020-02-22,18-29,male,Other,CH
CU5218,2020-01-06,60+,male,Zurich,CH
CU2410,2020-01-13,60+,male,Zurich,CH
CU2814,2020-02-05,50-59,male,Other,CH
CU2785,2020-02-11,18-29,male,Other,CH
CU1039,2020-02-01,18-29,female,Other,CH
CU2826,2020-08-17,30-39,male,Zurich,CH
CU2516,2020-03-10,40-49,male,Zurich,CH
CU0831,2020-02-22,18-29,female,Zurich,CH
CU4102,2022-02-19,30-39,female,Lucerne,CH
CU2520,2021-04-29,30-39,female,Other,CH
CU4912,2022-11-01,60+,female,Basel,CH
CU4337,2023-08-11,30-39,female,Other,CH
CU2181,2024-04-18,18-29,male,Zurich,CH
CU4558,2020-04-10,40-49,female,Zurich,CH
CU4136,2021-04-14,60+,male,Zurich,CH
CU4286,2024-08-23,40-49,male,Bern,CH
CU0467,2020-04-28,40-49,male,Zurich,CH
CU2577,2020-06-20,40-49,male,Lausanne,CH
CU2050,2020-07-01,50-59,male,Zurich,CH
CU2409,2020-05-17,40-49,male,Zurich,CH
CU1154,2024-03-13,60+,female,Lucerne,CH
CU4991,2020-05-16,50-59,male,Basel,CH
CU3952,2021-01-16,18-29,female,Other,CH
CU1408,2020-05-14,30-39,male,Other,CH
CU4449,2024-04-16,18-29,male,Zurich,CH
CU3467,2024-11-21,60+,male,Lucerne,CH
CU4316,2023-05-08,18-29,male,Zurich,CH
CU1060,2024-11-09,30-39,male,Other,CH
CU2595,2020-11-18,40-49,male,Other,CH
CU0490,2020-06-16,30-39,male,Zurich,CH
CU0575,2020-07-21,30-39,male,Lucerne,CH
CU0602,2020-07-17,40-49,male,Zurich,CH
CU4911,2023-11-05,18-29,male,Lugano,CH
CU1663,2023-05-08,30-39,male,Zurich,CH
CU2505,2023-07-14,18-29,male,Lugano,CH
CU2098,2020-08-27,50-59,female,Zurich,CH
CU0781,2020-09-19,18-29,male,Zurich,CH
CU2992,2020-09-29,18-29,female,Other,CH
CU4753,2020-11-06,30-39,male,Zurich,CH
CU4446,2020-08-14,18-29,female,Lugano,CH
CU3447,2022-04-10,50-59,male,Other,CH
CU2435,2022-07-22,40-49,male,Zurich,CH
CU2301,2020-09-13,18-29,male,Other,CH
CU0307,2020-11-29,18-29,male,Zurich,CH
CU3496,2020-12-30,30-39,female,Zurich,CH
CU5123,2020-08-30,40-49,female,Zurich,CH
CU4240,2022-10-02,60+,female,Zurich,CH
CU0951,2023-12-17,18-29,female,Zurich,CH
CU0335,2022-07-19,18-29,female,Lugano,CH
CU4869,2023-05-03,50-59,female,Zurich,CH
CU4068,2023-04-07,18-29,female,Zurich,CH
CU2164,2021-01-01,50-59,male,Zurich,CH
CU4478,2022-06-22,30-39,female,Zurich,CH
CU0422,2020-12-09,50-59,female,Other,CH
CU2207,2020-12-18,60+,male,Lugano,CH
CU5338,2023-11-12,30-39,male,Zurich,CH
CU1666,2022-03-18,18-29,female,Lugano,CH
CU5279,2020-12-08,18-29,male,Other,CH
CU0179,2020-11-16,30-39,male,Lugano,CH
CU0109,2021-03-10,30-39,female,Zurich,CH
CU4648,2024-04-17,18-29,female,Zurich,CH
CU2835,2021-01-19,18-29,male,Zurich,CH
CU1010,2021-02-25,30-39,male,Other,CH
CU1360,2020-12-18,40-49,male,Other,CH
CU3998,2021-02-18,40-49,female,Bern,CH
CU0291,2021-03-07,40-49,female,Lausanne,CH
CU3596,2022-04-13,18-29,female,Other,CH
CU3502,2021-03-09,50-59,male,Zurich,CH
CU2718,2022-10-09,40-49,female,Lucerne,CH
CU4407,2021-02-25,18-29,male,Other,CH
CU1217,2021-02-28,18-29,female,Zurich,CH
CU4968,2021-02-27,40-49,female,Other,CH
CU0950,2021-01-03,40-49,male,Lucerne,CH
CU3385,2024-11-20,30-39,female,Other,CH
CU0656,2021-03-09,18-29,male,Lucerne,CH
CU5001,2021-03-03,18-29,male,Other,CH
CU3680,2022-02-23,30-39,female,Bern,CH
CU1367,2021-01-17,18-29,female,Lucerne,CH
CU2996,2021-04-01,40-49,male,Lausanne,CH
CU3669,2023-09-29,60+,male,Zurich,CH
CU3432,2021-04-18,60+,male,Zurich,CH
CU0481,2021-03-17,40-49,female,Zurich,CH
CU0600,2024-06-22,60+,female,Other,CH
CU3168,2021-04-17,18-29,male,Other,CH
CU3558,2021-04-10,18-29,female,Zurich,CH
CU4442,2021-03-29,30-39,female,Other,CH
CU4182,2021-05-12,30-39,male,Other,CH
CU4355,2021-05-21,30-39,male,Zurich,CH
CU3487,2021-04-12,30-39,female,Lugano,CH
CU2983,2023-11-06,18-29,male,Lucerne,CH
CU4159,2021-05-11,50-59,female,Lausanne,CH
CU2629,2021-04-24,60+,male,Lucerne,CH
CU4496,2021-04-17,60+,male,Lugano,CH
CU1403,2021-03-09,60+,male,Zurich,CH
CU0802,2023-09-02,18-29,female,Zurich,CH
CU1401,2021-09-30,50-59,female,Zurich,CH
CU2073,2024-04-28,18-29,female,Bern,CH
CU4027,2021-03-24,40-49,male,Other,CH
CU3046,2021-04-24,50-59,female,Zurich,CH
CU4378,2024-10-01,18-29,male,Zurich,CH
CU4431,2021-05-31,50-59,female,Zurich,CH
CU0775,2021-04-08,50-59,male,Other,CH
CU4722,2021-07-04,60+,male,Zurich,CH
CU4715,2021-07-09,40-49,male,Lucerne,CH
CU1717,2021-06-29,18-29,male,Zurich,CH
CU0506,2022-08-14,40-49,female,Lugano,CH
CU5058,2022-07-18,18-29,male,Zurich,CH
CU3770,2021-05-30,18-29,male,Zurich,CH
CU4765,2023-09-15,18-29,male,Zurich,CH
CU1894,2021-05-29,18-29,female,Zurich,CH
CU4210,2021-09-25,30-39,male,Other,CH
CU5104,2021-08-04,40-49,male,Basel,CH
CU3568,2025-01-14,30-39,female,Other,CH
CU0238,2024-02-16,18-29,female,Lucerne,CH
CU0135,2024-06-25,18-29,male,Lausanne,CH
CU0920,2021-08-11,18-29,male,Zurich,CH
CU0408,2021-08-07,18-29,female,Zurich,CH
CU1625,2021-08-13,30-39,male,Other,CH
CU0760,2021-07-22,40-49,male,Lausanne,CH
CU1190,2024-10-12,18-29,female,Lucerne,CH
CU2367,2024-07-01,18-29,male,Zurich,CH
CU5006,2024-02-17,18-29,male,Zurich,CH
CU1199,2022-01-11,18-29,male,Other,CH
CU4547,2021-07-05,18-29,male,Other,CH
